date,air_temp,sea_air_pre,humidity,sea_temp,vis,u,v,ASTD,DT,T_DT,sst-DT,label,ttd
2013-06-18 3:10,21,997.5,98.9,16.9,1758.3,2.160309168,-0.416009975,4.1,20.83244206,0.16755794,-3.93244206,TRUE,170
2013-06-18 3:20,21,997.5,98.9,17,1591.7,1.897037452,-0.106060859,4,20.83244206,0.16755794,-3.83244206,TRUE,160
2013-06-18 3:30,21,997.5,98.9,17,1425,1.830897861,0.507752915,4,20.83244206,0.16755794,-3.83244206,TRUE,150
2013-06-18 3:40,20.9,997.5,98.9,17.1,1258.3,1.183051754,1.220814706,3.8,20.73247909,0.167520907,-3.632479093,TRUE,140
2013-06-18 3:50,20.9,997.4,98.9,17.2,1091.7,1.345080006,1.039595968,3.7,20.73247909,0.167520907,-3.532479093,TRUE,130
2013-06-18 4:00,20.9,997.4,98.9,17.2,1000,2.39713473,0.117239448,3.7,20.73247909,0.167520907,-3.532479093,TRUE,120
2013-06-18 4:10,20.9,997.5,98.9,17.2,1000,2.537383581,-0.567172428,3.7,20.73247909,0.167520907,-3.532479093,TRUE,110
2013-06-18 4:20,20.9,997.3,98.9,17.1,1000,2.874525067,-0.383543532,3.8,20.73247909,0.167520907,-3.632479093,TRUE,100
2013-06-18 4:30,20.9,997.4,98.9,17.1,1000,2.992322349,-0.214492333,3.8,20.73247909,0.167520907,-3.632479093,TRUE,90
2013-06-18 4:40,20.9,997.5,98.9,17.1,1000,2.373638072,-0.354742587,3.8,20.73247909,0.167520907,-3.632479093,TRUE,80
2013-06-18 4:50,20.9,997.4,98.9,17,1000,2.142889823,-0.83547783,3.9,20.73247909,0.167520907,-3.732479093,TRUE,70
2013-06-18 5:00,20.9,997.3,98.9,17,1000,1.669752514,-0.906601644,3.9,20.73247909,0.167520907,-3.732479093,TRUE,60
2013-06-18 5:10,20.9,997.3,98.9,16.9,1000,1.727649526,-0.505200076,4,20.73247909,0.167520907,-3.832479093,TRUE,50
2013-06-18 5:20,20.9,997.1,98.9,16.8,1000,2.39917758,-0.062824676,4.1,20.73247909,0.167520907,-3.932479093,TRUE,40
2013-06-18 5:30,20.9,997.4,98.9,16.8,1000,2.695790063,0.150718063,4.1,20.73247909,0.167520907,-3.932479093,TRUE,30
2013-06-18 5:40,20.9,997.4,98.9,16.7,1000,2.447168472,-0.51124013,4.2,20.73247909,0.167520907,-4.032479093,TRUE,20
2013-06-18 5:50,20.9,997.3,98.9,16.6,1000,1.420831629,-1.934227877,4.3,20.73247909,0.167520907,-4.132479093,TRUE,10
2013-06-18 6:00,21,997.3,98.9,16.6,1075,1.185295727,-1.853395273,4.4,20.83244206,0.16755794,-4.23244206,TRUE,0
2013-06-18 20:50,22.1,996,98.9,17,820,-1.158562345,1.630255591,5.1,21.93203512,0.167964884,-4.932035116,TRUE,130
2013-06-18 21:00,22.1,996,98.9,17,600,-1.130891603,1.26928491,5.1,21.93203512,0.167964884,-4.932035116,TRUE,120
2013-06-18 21:10,22,996.2,98.9,17.1,600,-1.462394187,2.027659547,4.9,21.83207208,0.167927921,-4.732072079,TRUE,110
2013-06-18 21:20,21.8,996.2,98.9,17.2,600,-0.837890808,2.461288076,4.6,21.63214603,0.167853975,-4.432146025,TRUE,100
2013-06-18 21:30,21.7,996,98.9,17.2,600,-0.341234162,2.779129225,4.5,21.53218301,0.167816992,-4.332183008,TRUE,90
2013-06-18 21:40,21.7,996,98.9,17.3,600,-0.546706576,2.949764723,4.4,21.53218301,0.167816992,-4.232183008,TRUE,80
2013-06-18 21:50,21.6,996.3,98.9,17.4,600,-0.855162803,3.08361745,4.2,21.43222,0.167780004,-4.032219996,TRUE,70
2013-06-18 22:00,21.5,996.2,98.9,17.3,615,-0.744706932,3.009221093,4.2,21.33225699,0.167743009,-4.032256991,TRUE,60
2013-06-18 22:10,21.4,996.2,98.9,17.2,648.3,-0.657288792,2.824530305,4.2,21.23229399,0.167706008,-4.032293992,TRUE,50
2013-06-18 22:20,21.4,996.1,98.9,17.1,681.7,-2.358270712,0.445599877,4.3,21.23229399,0.167706008,-4.132293992,TRUE,40
2013-06-18 22:30,21.5,995.8,98.9,16.9,715,0.525798009,2.033110045,4.6,21.33225699,0.167743009,-4.432256991,TRUE,30
2013-06-18 22:40,21.5,996.1,98.9,16.8,748.3,1.062466517,-1.575171388,4.7,21.33225699,0.167743009,-4.532256991,TRUE,20
2013-06-18 22:50,21.5,996.2,98.9,16.7,781.7,-0.450676132,2.255413715,4.8,21.33225699,0.167743009,-4.632256991,TRUE,10
2013-06-18 23:00,21.5,996.2,98.9,16.6,1040,-0.287342876,2.483431914,4.9,21.33225699,0.167743009,-4.732256991,TRUE,0
2013-06-19 3:50,20.9,997.2,98.9,16.8,1002.5,-1.05,1.818653348,4.1,20.73247909,0.167520907,-3.932479093,FALSE,320
2013-06-19 4:00,20.9,997.3,98.9,16.8,872.5,-0.729189727,1.535669998,4.1,20.73247909,0.167520907,-3.932479093,FALSE,310
2013-06-19 4:10,20.9,997.4,98.9,16.9,1255.8,-0.417146226,1.750996581,4,20.73247909,0.167520907,-3.832479093,FALSE,300
2013-06-19 4:20,20.9,997.5,98.9,17,1639.2,-0.568168267,1.707976821,3.9,20.73247909,0.167520907,-3.732479093,FALSE,290
2013-06-19 4:30,20.9,997.4,98.9,17.1,2022.5,-0.701393835,1.438070474,3.8,20.73247909,0.167520907,-3.632479093,FALSE,280
2013-06-19 4:40,20.9,997.3,98.9,17.2,2405.8,-0.892392174,1.328019656,3.7,20.73247909,0.167520907,-3.532479093,FALSE,270
2013-06-19 4:50,20.8,997.4,98.9,17.3,2789.2,-0.805949955,1.496811501,3.5,20.63251613,0.167483868,-3.332516132,FALSE,260
2013-06-19 5:00,20.8,997.4,98.9,17.3,2782.5,-0.955835902,0.725518938,3.5,20.63251613,0.167483868,-3.332516132,FALSE,250
2013-06-19 5:10,20.8,997.5,98.9,17.2,2299.2,-0.911403277,-0.411514359,3.6,20.63251613,0.167483868,-3.432516132,FALSE,240
2013-06-19 5:20,20.7,997.5,98.9,17.2,1815.8,-0.766881613,-0.788601668,3.5,20.53255318,0.167446823,-3.332553177,FALSE,230
2013-06-19 5:30,20.6,997.7,98.9,17.1,1332.5,-0.599102939,-0.922537625,3.5,20.43259023,0.167409772,-3.332590228,FALSE,220
2013-06-19 5:40,20.5,997.8,98.9,17.1,849.2,-0.690882411,-0.722967146,3.4,20.33262729,0.167372714,-3.232627286,FALSE,210
2013-06-19 5:50,20.4,997.8,98.9,17,365.8,-0.867992493,-0.67571372,3.4,20.23266435,0.16733565,-3.23266435,FALSE,200
2013-06-19 6:00,20.4,998,98.9,17,100,-0.759052301,-0.483569648,3.4,20.23266435,0.16733565,-3.23266435,FALSE,190
2013-06-19 6:10,20.4,998.1,98.9,16.9,100,-0.377926735,-0.327370407,3.5,20.23266435,0.16733565,-3.33266435,FALSE,180
2013-06-19 6:20,20.4,998.1,98.9,16.9,100,-0.561722442,-0.569620837,3.5,20.23266435,0.16733565,-3.33266435,TRUE,170
2013-06-19 6:30,20.4,998.2,98.9,16.8,100,-0.537798467,-0.44807679,3.6,20.23266435,0.16733565,-3.43266435,TRUE,160
2013-06-19 6:40,20.4,998.3,98.9,16.8,100,-0.718422061,-0.351951336,3.6,20.23266435,0.16733565,-3.43266435,TRUE,150
2013-06-19 6:50,20.4,998.4,98.9,16.7,100,-0.633378937,-0.298045504,3.7,20.23266435,0.16733565,-3.53266435,TRUE,140
2013-06-19 7:00,20.5,998.6,98.9,16.7,107.5,-0.55472762,-0.228642226,3.8,20.33262729,0.167372714,-3.632627286,TRUE,130
2013-06-19 7:10,20.6,998.8,98.9,16.7,124.2,-0.515911363,-0.306325751,3.9,20.43259023,0.167409772,-3.732590228,TRUE,120
2013-06-19 7:20,20.7,998.8,98.9,16.6,140.8,-0.649584205,-0.622928856,4.1,20.53255318,0.167446823,-3.932553177,TRUE,110
2013-06-19 7:30,20.8,998.9,98.9,16.6,157.5,-0.95962159,-0.72050427,4.2,20.63251613,0.167483868,-4.032516132,TRUE,100
2013-06-19 7:40,20.8,999.1,98.9,16.6,174.2,-0.756868287,-0.259133935,4.2,20.63251613,0.167483868,-4.032516132,TRUE,90
2013-06-19 7:50,20.9,999.2,98.9,16.5,191.9,-0.644829784,-0.272386765,4.4,20.73247909,0.167520907,-4.232479093,TRUE,80
2013-06-19 8:00,20.9,999.4,98.9,16.5,245,-0.835198438,-0.715851639,4.4,20.73247909,0.167520907,-4.232479093,TRUE,70
2013-06-19 8:10,21,999.6,98.9,16.5,345,-1.107712946,-0.856137856,4.5,20.83244206,0.16755794,-4.33244206,TRUE,60
2013-06-19 8:20,21.1,999.6,98.9,16.5,445,-1.326731692,-1.062912516,4.6,20.93240503,0.167594966,-4.432405034,TRUE,50
2013-06-19 8:30,21.1,999.8,98.9,16.4,545,-1.307834408,-1.236757519,4.7,20.93240503,0.167594966,-4.532405034,TRUE,40
2013-06-19 8:40,21.3,999.9,98.9,16.4,645,-1.444817578,-0.895824852,4.9,21.132331,0.167669,-4.732331,TRUE,30
2013-06-19 8:50,21.5,1000,98.9,16.4,745,-1.455654044,-0.878106659,5.1,21.33225699,0.167743009,-4.932256991,TRUE,20
2013-06-19 9:00,21.7,1000.1,98.9,16.5,890,-1.686009941,-0.630373286,5.2,21.53218301,0.167816992,-5.032183008,TRUE,10
2013-06-19 9:10,21.7,1000,98.9,16.6,1090,-1.368180174,-0.614884551,5.1,21.53218301,0.167816992,-4.932183008,TRUE,0
2013-07-02 20:50,22,997.1,98.9,19.1,1091.7,-3.816961314,-1.196163169,2.9,21.83207208,0.167927921,-2.732072079,TRUE,10
2013-07-02 21:00,21.8,997.2,98.9,19.1,1000,-3.543181892,-1.629681588,2.7,21.63214603,0.167853975,-2.532146025,TRUE,0
2013-07-04 0:00,23.1,999.1,98.9,19.8,1000,-2.828530609,-3.753586897,3.3,22.93166582,0.168334176,-3.131665824,TRUE,0
2013-07-04 13:50,23.9,996.5,98.9,19.1,910,-2.310388316,-3.626583217,4.8,23.73137084,0.168629161,-4.631370839,FALSE,190
2013-07-04 14:00,23.9,996.6,98.9,19.1,852.5,-2.345489427,-3.240166562,4.8,23.73137084,0.168629161,-4.631370839,FALSE,180
2013-07-04 14:10,23.8,996.7,98.9,19.1,969.2,-2.427002022,-3.427777878,4.7,23.63140769,0.16859231,-4.53140769,TRUE,170
2013-07-04 14:20,23.7,996.8,98.9,19,1085.8,-2.759684927,-4.16942911,4.7,23.53144455,0.168555452,-4.531444548,TRUE,160
2013-07-04 14:30,23.6,996.8,98.9,19,1202.5,-2.344543343,-3.840978588,4.6,23.43148141,0.168518588,-4.431481412,TRUE,150
2013-07-04 14:40,23.7,996.9,98.9,19,1319.2,-1.887139794,-3.752159831,4.7,23.53144455,0.168555452,-4.531444548,TRUE,140
2013-07-04 14:50,23.7,996.8,98.9,18.9,1435.8,-2.310388316,-3.626583217,4.8,23.53144455,0.168555452,-4.631444548,TRUE,130
2013-07-04 15:00,23.6,996.8,98.9,18.9,1687.5,-2.22566091,-3.561802004,4.7,23.43148141,0.168518588,-4.531481412,TRUE,120
2013-07-04 15:10,23.7,996.7,98.9,18.9,2104.2,-1.621536123,-3.101712527,4.8,23.53144455,0.168555452,-4.631444548,TRUE,110
2013-07-04 15:20,23.9,996.5,98.9,18.9,2520.8,-1.142682038,-3.624124413,5,23.73137084,0.168629161,-4.831370839,TRUE,100
2013-07-04 15:30,24,996.3,98.9,18.9,2937.5,-1.359674775,-4.184648672,5.1,23.83133399,0.168666006,-4.931333994,TRUE,90
2013-07-04 15:40,24,996.4,98.9,18.9,3000,-2.038127478,-4.12383758,5.1,23.83133399,0.168666006,-4.931333994,TRUE,80
2013-07-04 15:50,24.1,996.4,98.9,18.9,3000,-2.264242268,-4.118641396,5.2,23.93129715,0.168702845,-5.031297155,TRUE,70
2013-07-04 16:00,24.2,996.5,98.9,18.9,3000,-2.584264597,-4.512380358,5.3,24.03126032,0.168739678,-5.131260322,TRUE,60
2013-07-04 16:10,24.1,996.5,98.9,18.9,3000,-3.34818786,-4.363443372,5.2,23.93129715,0.168702845,-5.031297155,TRUE,50
2013-07-04 16:20,23.8,996.5,98.9,19,2693.3,-3.405946033,-3.795988886,4.8,23.63140769,0.16859231,-4.63140769,TRUE,40
2013-07-04 16:30,23.6,996.6,98.9,19,2160,-3.219091951,-4.210397489,4.6,23.43148141,0.168518588,-4.431481412,TRUE,30
2013-07-04 16:40,23.4,996.7,98.9,19,1626.7,-2.907752544,-3.943979607,4.4,23.23155516,0.168444842,-4.231555158,TRUE,20
2013-07-04 16:50,23.3,996.7,98.9,19.1,1093.3,-2.860490525,-3.210544184,4.2,23.13159204,0.16840796,-4.03159204,TRUE,10
2013-07-04 17:00,23.2,996.6,98.9,19.2,1040,-2.932742869,-3.280094399,4,23.03162893,0.168371071,-3.831628929,TRUE,0
2013-07-04 21:00,23,997.2,98.9,19.7,577.5,-2.801675335,-2.260667008,3.3,22.83170273,0.168297275,-3.131702725,FALSE,250
2013-07-04 21:10,23,997.3,98.9,19.7,527.5,-3.085802283,-1.85413707,3.3,22.83170273,0.168297275,-3.131702725,FALSE,240
2013-07-04 21:20,22.9,997.4,98.9,19.6,477.5,-2.509187127,-2.44007786,3.3,22.73173963,0.168260368,-3.131739632,FALSE,230
2013-07-04 21:30,22.9,997.5,98.9,19.6,427.5,-2.463906002,-2.19526017,3.3,22.73173963,0.168260368,-3.131739632,FALSE,220
2013-07-04 21:40,22.8,997.6,98.9,19.6,377.5,-3.069504592,-1.880994833,3.2,22.63177655,0.168223454,-3.031776546,FALSE,210
2013-07-04 21:50,22.7,997.7,98.9,19.5,327.5,-3.105049209,-1.821721551,3.2,22.53181347,0.168186534,-3.031813466,FALSE,200
2013-07-04 22:00,22.6,997.8,98.9,19.5,300,-3.616720151,-1.931148713,3.1,22.43185039,0.168149608,-2.931850392,FALSE,190
2013-07-04 22:10,22.4,997.8,98.9,19.4,300,-3.92390913,-1.990712721,3,22.23192426,0.168075737,-2.831924263,FALSE,180
2013-07-04 22:20,22.3,997.7,98.9,19.3,300,-3.842830605,-1.694890245,3,22.13196121,0.168038792,-2.831961208,TRUE,170
2013-07-04 22:30,22.1,997.7,98.9,19.3,300,-3.983716857,-2.3,2.8,21.93203512,0.167964884,-2.632035116,TRUE,160
2013-07-04 22:40,22,997.8,98.9,19.2,300,-3.320334448,-1.848074446,2.8,21.83207208,0.167927921,-2.632072079,TRUE,150
2013-07-04 22:50,21.9,997.8,98.9,19.1,300,-3.133280505,-1.772724816,2.8,21.73210905,0.167890951,-2.632109049,TRUE,140
2013-07-04 23:00,21.8,997.9,98.9,19.1,288.8,-3.194153093,-2.058491199,2.7,21.63214603,0.167853975,-2.532146025,TRUE,130
2013-07-04 23:10,21.7,997.8,98.9,19.2,263.8,-3.453582202,-2.018110495,2.5,21.53218301,0.167816992,-2.332183008,TRUE,120
2013-07-04 23:20,21.6,997.8,98.9,19.3,238.8,-3.189911468,-1.440300255,2.3,21.43222,0.167780004,-2.132219996,TRUE,110
2013-07-04 23:30,21.5,997.8,98.9,19.4,213.8,-3.086965302,-1.166466984,2.1,21.33225699,0.167743009,-1.932256991,TRUE,100
2013-07-04 23:40,21.5,997.8,98.9,19.5,188.8,-3.078770005,-1.664684732,2,21.33225699,0.167743009,-1.832256991,TRUE,90
2013-07-04 23:50,21.3,997.6,98.9,19.6,163.8,-2.808734201,-1.915988566,1.7,21.132331,0.167669,-1.532331,TRUE,80
2013-07-05 0:00,21.2,997.5,98.9,19.6,150,-2.729579416,-2.027164575,1.6,21.03236801,0.167631986,-1.432368014,TRUE,70
2013-07-05 0:10,21.2,997.5,98.9,19.7,150,-2.811836444,-1.305211021,1.5,21.03236801,0.167631986,-1.332368014,TRUE,60
2013-07-05 0:20,21.1,997.5,98.9,19.7,150,-2.727132708,-0.634623661,1.4,20.93240503,0.167594966,-1.232405034,TRUE,50
2013-07-05 0:30,21.1,997.4,98.9,19.8,150,-3.022962998,-0.686800343,1.3,20.93240503,0.167594966,-1.132405034,TRUE,40
2013-07-05 0:40,21.2,997.2,98.9,19.8,150,-2.366390489,-0.400244992,1.4,21.03236801,0.167631986,-1.232368014,TRUE,30
2013-07-05 0:50,21.2,997,98.9,19.9,150,-1.526486573,-0.953854676,1.3,21.03236801,0.167631986,-1.132368014,TRUE,20
2013-07-05 1:00,21.2,996.9,98.9,19.8,438.8,-1.695129134,-1.402332777,1.4,21.03236801,0.167631986,-1.232368014,TRUE,10
2013-07-05 1:10,21.2,996.9,98.9,19.6,1080.4,-1.857216503,-1.520114094,1.6,21.03236801,0.167631986,-1.432368014,TRUE,0
2013-07-06 3:00,20.5,1002.5,98.9,19.4,577.5,-1.018457643,-0.415624866,1.1,20.33262729,0.167372714,-0.932627286,FALSE,310
2013-07-06 3:10,20.5,1002.5,98.9,19.3,527.5,-0.53114097,-0.598238472,1.2,20.33262729,0.167372714,-1.032627286,FALSE,300
2013-07-06 3:20,20.5,1002.4,98.9,19.2,477.5,-0.38604162,-0.813001764,1.3,20.33262729,0.167372714,-1.132627286,FALSE,290
2013-07-06 3:30,20.5,1002.6,98.9,19.2,427.5,-0.972432577,-1.514719408,1.3,20.33262729,0.167372714,-1.132627286,FALSE,280
2013-07-06 3:40,20.5,1002.9,98.9,19.1,377.5,-1.497585912,-1.611594377,1.4,20.33262729,0.167372714,-1.232627286,FALSE,270
2013-07-06 3:50,20.5,1003.1,98.9,19,327.5,-1.478661982,-1.19312981,1.5,20.33262729,0.167372714,-1.332627286,FALSE,260
2013-07-06 4:00,20.4,1003.2,98.9,19,300,-1.59714152,-2.051618621,1.4,20.23266435,0.16733565,-1.23266435,FALSE,250
2013-07-06 4:10,20.3,1003.3,98.9,19,300,-1.232499005,-2.059355774,1.3,20.13270142,0.167298579,-1.132701421,FALSE,240
2013-07-06 4:20,20.2,1003.3,98.9,19,300,-1.206415975,-1.595167858,1.2,20.0327385,0.167261502,-1.032738498,FALSE,230
2013-07-06 4:30,20.2,1003.3,98.9,18.9,300,-1.675384277,-1.425863782,1.3,20.0327385,0.167261502,-1.132738498,FALSE,220
2013-07-06 4:40,20.2,1003.4,98.9,18.9,300,-1.523373724,-1.135487779,1.3,20.0327385,0.167261502,-1.132738498,FALSE,210
2013-07-06 4:50,20.1,1003.4,98.9,18.9,300,-1.568340768,-2.073718215,1.2,19.93277558,0.167224419,-1.032775581,FALSE,200
2013-07-06 5:00,20,1003.5,98.9,18.9,288.8,-1.852637956,-2.485504497,1.1,19.83281267,0.16718733,-0.93281267,FALSE,190
2013-07-06 5:10,20,1003.6,98.9,18.9,263.8,-1.652050982,-1.74089849,1.1,19.83281267,0.16718733,-0.93281267,FALSE,180
2013-07-06 5:20,20,1003.6,98.9,18.9,238.8,-1.839274715,-1.380966518,1.1,19.83281267,0.16718733,-0.93281267,TRUE,170
2013-07-06 5:30,20,1003.7,98.9,19,213.8,-1.662877632,-1.44042979,1,19.83281267,0.16718733,-0.83281267,TRUE,160
2013-07-06 5:40,20,1003.8,98.9,19,188.8,-1.80568977,-1.072140128,1,19.83281267,0.16718733,-0.83281267,TRUE,150
2013-07-06 5:50,20,1004.1,98.9,19,163.8,-1.650226997,-1.129934007,1,19.83281267,0.16718733,-0.83281267,TRUE,140
2013-07-06 6:00,20,1004.1,98.9,19,191.2,-1.249012967,-1.431770445,1,19.83281267,0.16718733,-0.83281267,TRUE,130
2013-07-06 6:10,20,1004.3,98.9,19,282.9,-1.444771335,-1.233951292,1,19.83281267,0.16718733,-0.83281267,TRUE,120
2013-07-06 6:20,19.9,1004.3,98.9,19,374.6,-1.292889098,-1.654822583,0.9,19.73284977,0.167150234,-0.732849766,TRUE,110
2013-07-06 6:30,19.9,1004.4,98.9,19,466.2,-1.381518727,-1.712134927,0.9,19.73284977,0.167150234,-0.732849766,TRUE,100
2013-07-06 6:40,19.9,1004.4,98.9,19,557.9,-1.462394187,-2.027659547,0.9,19.73284977,0.167150234,-0.732849766,TRUE,90
2013-07-06 6:50,20,1004.5,98.9,19,649.6,-1.735381289,-2.197373837,1,19.83281267,0.16718733,-0.83281267,TRUE,80
2013-07-06 7:00,20,1004.6,98.9,19,707.5,-0.8171829,-1.603811744,1,19.83281267,0.16718733,-0.83281267,TRUE,70
2013-07-06 7:10,20.1,1004.7,98.9,19.1,724.2,-0.646721145,-1.786547441,1,19.93277558,0.167224419,-0.832775581,TRUE,60
2013-07-06 7:20,20.1,1004.8,98.9,19.2,740.8,-0.375649713,-2.269115972,0.9,19.93277558,0.167224419,-0.732775581,TRUE,50
2013-07-06 7:30,20.2,1004.9,98.9,19.3,757.5,-0.780385852,-2.584762643,0.9,20.0327385,0.167261502,-0.732738498,TRUE,40
2013-07-06 7:40,20.3,1005.1,98.9,19.4,774.2,-0.952903189,-2.419085677,0.9,20.13270142,0.167298579,-0.732701421,TRUE,30
2013-07-06 7:50,20.3,1005.4,98.9,19.5,791.9,-1.296576769,-2.019625877,0.8,20.13270142,0.167298579,-0.632701421,TRUE,20
2013-07-06 8:00,20.4,1005.6,98.9,19.5,890,-1.428639895,-1.802494952,0.9,20.23266435,0.16733565,-0.73266435,TRUE,10
2013-07-06 8:10,20.4,1005.7,98.9,19.5,1090,-1.457937255,-1.369094212,0.9,20.23266435,0.16733565,-0.73266435,TRUE,0
2013-07-07 13:50,23.9,1007.3,98.9,19.2,820.8,-2.306345224,-0.964765106,4.7,23.73137084,0.168629161,-4.531370839,TRUE,10
2013-07-07 14:00,23.9,1007.3,98.9,19.3,687.5,-2.042668819,-0.817009238,4.6,23.73137084,0.168629161,-4.431370839,TRUE,0
2013-07-08 23:00,22.8,1006.6,98.9,20.7,288.8,-3.447199994,-2.892544244,2.1,22.63177655,0.168223454,-1.931776546,FALSE,670
2013-07-08 23:10,22.7,1006.7,98.9,20.7,263.8,-3.145377122,-2.629943489,2,22.53181347,0.168186534,-1.831813466,FALSE,660
2013-07-08 23:20,22.6,1006.7,98.9,20.6,238.8,-3.429087046,-2.75705677,2,22.43185039,0.168149608,-1.831850392,FALSE,650
2013-07-08 23:30,22.5,1006.6,98.9,20.6,213.8,-3.559674775,-2.58625511,1.9,22.33188732,0.168112676,-1.731887324,FALSE,640
2013-07-08 23:40,22.5,1006.6,98.9,20.6,188.8,-3.486074431,-2.684638721,1.9,22.33188732,0.168112676,-1.731887324,FALSE,630
2013-07-08 23:50,22.5,1006.6,98.9,20.5,163.8,-3.824607005,-3.220618149,2,22.33188732,0.168112676,-1.831887324,FALSE,620
2013-07-09 0:00,22.5,1006.7,98.9,20.5,150,-3.912613419,-2.780549627,2,22.33188732,0.168112676,-1.831887324,FALSE,610
2013-07-09 0:10,22.4,1006.8,98.9,20.4,150,-4.094825719,-1.866119592,2,22.23192426,0.168075737,-1.831924263,FALSE,600
2013-07-09 0:20,22.3,1006.8,98.9,20.4,150,-3.910239498,-1.232893778,1.9,22.13196121,0.168038792,-1.731961208,FALSE,590
2013-07-09 0:30,22.2,1006.7,98.9,20.3,150,-3.348953118,-1.795692907,1.9,22.03199816,0.168001841,-1.731998159,FALSE,580
2013-07-09 0:40,22.2,1006.7,98.9,20.3,150,-3.018797842,-1.771118174,1.9,22.03199816,0.168001841,-1.731998159,FALSE,570
2013-07-09 0:50,22.1,1006.6,98.9,20.2,150,-3.074642536,-2.058293777,1.9,21.93203512,0.167964884,-1.732035116,FALSE,560
2013-07-09 1:00,22.1,1006.7,98.9,20.2,150,-2.693784787,-2.074493557,1.9,21.93203512,0.167964884,-1.732035116,FALSE,550
2013-07-09 1:10,22.1,1006.7,98.9,20.1,150,-2.87949965,-2.323463313,2,21.93203512,0.167964884,-1.832035116,FALSE,540
2013-07-09 1:20,22.2,1006.7,98.9,20,150,-2.328918814,-2.046005171,2.2,22.03199816,0.168001841,-2.031998159,FALSE,530
2013-07-09 1:30,22.2,1006.7,98.9,19.9,150,-2.476288671,-2.026818792,2.3,22.03199816,0.168001841,-2.131998159,FALSE,520
2013-07-09 1:40,22.2,1006.7,98.9,19.8,150,-2.690160012,-2.079191937,2.4,22.03199816,0.168001841,-2.231998159,FALSE,510
2013-07-09 1:50,22.3,1006.8,98.9,19.7,150,-3.049266898,-2.095703077,2.6,22.13196121,0.168038792,-2.431961208,FALSE,500
2013-07-09 2:00,22.3,1006.8,98.9,19.6,150,-2.608484789,-1.4818256,2.7,22.13196121,0.168038792,-2.531961208,FALSE,490
2013-07-09 2:10,22.2,1006.8,98.9,19.5,150,-2.467649666,-1.323142142,2.7,22.03199816,0.168001841,-2.531998159,FALSE,480
2013-07-09 2:20,22.1,1006.8,98.9,19.4,150,-2.555935696,-1.143325289,2.7,21.93203512,0.167964884,-2.532035116,FALSE,470
2013-07-09 2:30,22.1,1006.9,98.9,19.3,150,-2.698210947,-1.062853558,2.8,21.93203512,0.167964884,-2.632035116,FALSE,460
2013-07-09 2:40,22.1,1006.8,98.9,19.2,150,-2.831614189,-1.694686132,2.9,21.93203512,0.167964884,-2.732035116,FALSE,450
2013-07-09 2:50,22,1006.9,98.9,19.1,150,-2.714481157,-1.277337875,2.9,21.83207208,0.167927921,-2.732072079,FALSE,440
2013-07-09 3:00,22,1007,98.9,19,153.8,-2.428806003,-1.179364829,3,21.83207208,0.167927921,-2.832072079,FALSE,430
2013-07-09 3:10,22.1,1006.9,98.9,19,162.1,-2.195372055,-1.571732019,3.1,21.93203512,0.167964884,-2.932035116,FALSE,420
2013-07-09 3:20,22.1,1007,98.9,18.9,170.4,-2.115972335,-1.677099007,3.2,21.93203512,0.167964884,-3.032035116,FALSE,410
2013-07-09 3:30,22.1,1006.9,98.9,18.9,178.8,-2.37686893,-1.830435492,3.2,21.93203512,0.167964884,-3.032035116,FALSE,400
2013-07-09 3:40,22.2,1006.8,98.9,18.9,187.1,-2.347824471,-1.86754391,3.3,22.03199816,0.168001841,-3.131998159,FALSE,390
2013-07-09 3:50,22.2,1006.8,98.9,18.8,195.4,-2.514742058,-1.978906865,3.4,22.03199816,0.168001841,-3.231998159,FALSE,380
2013-07-09 4:00,22.2,1006.9,98.9,18.8,200,-2.708693672,-2.371282056,3.4,22.03199816,0.168001841,-3.231998159,FALSE,370
2013-07-09 4:10,22.1,1006.9,98.9,18.9,200,-2.482551741,-2.323130831,3.2,21.93203512,0.167964884,-3.032035116,FALSE,360
2013-07-09 4:20,22.1,1006.8,98.9,19,200,-2.518735627,-2.283850004,3.1,21.93203512,0.167964884,-2.932035116,FALSE,350
2013-07-09 4:30,22.2,1006.8,98.9,19,200,-2.527750991,-2.563293766,3.2,22.03199816,0.168001841,-3.031998159,FALSE,340
2013-07-09 4:40,22.2,1006.9,98.9,19.1,200,-2.297006706,-2.506742945,3.1,22.03199816,0.168001841,-2.931998159,FALSE,330
2013-07-09 4:50,22.3,1006.8,98.9,19.2,200,-2.33850842,-2.867294608,3.1,22.13196121,0.168038792,-2.931961208,FALSE,320
2013-07-09 5:00,22.3,1006.8,98.9,19.2,207.5,-2.368765775,-3.09821702,3.1,22.13196121,0.168038792,-2.931961208,FALSE,310
2013-07-09 5:10,22.3,1006.9,98.9,19.1,224.2,-2.653254263,-3.383820594,3.2,22.13196121,0.168038792,-3.031961208,FALSE,300
2013-07-09 5:20,22.3,1007.1,98.9,19,240.8,-2.432288409,-2.788184552,3.3,22.13196121,0.168038792,-3.131961208,FALSE,290
2013-07-09 5:30,22.3,1007.1,98.9,18.9,257.5,-2.149545668,-2.233708446,3.4,22.13196121,0.168038792,-3.231961208,FALSE,280
2013-07-09 5:40,22.4,1007.2,98.9,18.8,274.2,-2.27530549,-2.789800159,3.6,22.23192426,0.168075737,-3.431924263,FALSE,270
